employee_id,date,calls_handled,avg_call_time,escalation_count,resolution_status
EMP119,2024-01-16,32,8.28,5,Escalated
EMP148,2024-06-25,34,8.31,4,Escalated
EMP113,2024-01-25,46,6.48,0,Resolved
EMP134,2024-06-07,45,7.91,5,Escalated
EMP105,2024-06-21,60,5.78,5,Escalated
EMP136,2024-04-03,28,7.69,2,Resolved
EMP135,2024-02-07,46,6.36,1,Resolved
EMP147,2024-02-27,26,4.49,3,Escalated
EMP119,2024-02-13,48,5.17,0,Resolved
EMP128,2024-05-31,49,6.01,5,Escalated
EMP118,2024-02-06,41,5.16,6,Escalated
EMP108,2024-05-27,35,8.32,4,Escalated
EMP109,2024-04-04,41,5.57,2,Resolved
EMP130,2024-04-12,26,4.58,3,Escalated
EMP140,2024-06-16,45,7.1,3,Escalated
EMP142,2024-02-05,44,7.99,2,Resolved
EMP112,2024-02-10,33,7.83,6,Escalated
EMP120,2024-04-26,27,5.54,4,Escalated
EMP137,2024-03-05,57,4.76,1,Resolved
EMP119,2024-02-10,26,7.1,2,Resolved
EMP142,2024-03-31,57,5.61,4,Escalated
EMP121,2024-02-25,57,7.19,5,Escalated
EMP133,2024-01-12,49,4.05,0,Resolved
EMP104,2024-04-16,50,7.82,5,Escalated
EMP115,2024-03-11,37,8.43,1,Resolved
EMP102,2024-04-28,37,7.7,3,Escalated
EMP106,2024-01-12,51,6.78,1,Resolved
EMP138,2024-04-27,25,7.36,0,Resolved
EMP103,2024-01-16,38,4.66,3,Escalated
EMP135,2024-02-15,45,5.77,3,Escalated
EMP150,2024-05-05,48,8.15,0,Resolved
EMP130,2024-04-04,35,5.54,0,Resolved
EMP123,2024-04-19,30,4.31,3,Escalated
EMP118,2024-06-26,43,4.82,6,Escalated
EMP135,2024-05-31,33,4.53,3,Escalated
EMP110,2024-02-22,53,7.33,6,Escalated
EMP108,2024-06-28,57,4.37,2,Resolved
EMP105,2024-03-20,38,7.09,1,Resolved
EMP118,2024-01-07,46,6.84,2,Resolved
EMP109,2024-05-20,51,7.05,2,Resolved
EMP121,2024-03-19,54,4.35,1,Resolved
EMP130,2024-04-26,30,6.16,1,Resolved
EMP148,2024-02-28,44,7.16,1,Resolved
EMP130,2024-06-24,55,5.56,4,Escalated
EMP105,2024-05-21,55,7.24,6,Escalated
EMP108,2024-05-05,47,4.43,0,Resolved
EMP123,2024-05-28,46,5.37,3,Escalated
EMP118,2024-03-28,52,4.93,3,Escalated
EMP134,2024-03-25,54,7.25,5,Escalated
EMP145,2024-05-02,52,7.04,4,Escalated
EMP146,2024-05-14,56,4.72,5,Escalated
EMP123,2024-01-22,45,5.0,5,Escalated
EMP131,2024-04-12,26,5.47,6,Escalated
EMP143,2024-03-14,48,6.97,6,Escalated
EMP126,2024-06-13,35,8.43,3,Escalated
EMP102,2024-04-19,32,4.72,4,Escalated
EMP134,2024-01-11,38,4.2,6,Escalated
EMP107,2024-03-12,54,5.97,4,Escalated
EMP134,2024-06-14,58,6.93,0,Resolved
EMP115,2024-06-24,57,5.92,0,Resolved
EMP106,2024-03-17,50,5.72,1,Resolved
EMP119,2024-02-10,54,4.07,6,Escalated
EMP133,2024-05-18,57,5.2,3,Escalated
EMP145,2024-06-04,36,4.35,2,Resolved
EMP105,2024-01-06,57,6.21,5,Escalated
EMP134,2024-02-08,43,5.52,4,Escalated
EMP118,2024-03-20,56,7.22,0,Resolved
EMP136,2024-02-25,35,4.08,3,Escalated
EMP111,2024-05-02,53,7.64,2,Resolved
EMP113,2024-06-09,46,7.45,0,Resolved
EMP101,2024-03-06,25,5.04,5,Escalated
EMP128,2024-04-02,53,4.2,0,Resolved
EMP115,2024-05-18,39,8.08,4,Escalated
EMP148,2024-02-12,32,6.26,4,Escalated
EMP141,2024-01-28,32,7.79,3,Escalated
EMP147,2024-06-23,44,6.41,6,Escalated
EMP116,2024-03-21,26,4.51,6,Escalated
EMP145,2024-06-06,26,5.48,4,Escalated
EMP122,2024-05-18,32,7.98,3,Escalated
EMP142,2024-01-23,53,7.19,5,Escalated
EMP146,2024-05-01,55,7.68,3,Escalated
EMP131,2024-01-30,58,6.26,5,Escalated
EMP102,2024-06-04,37,6.15,2,Resolved
EMP134,2024-01-19,40,5.81,4,Escalated
EMP141,2024-05-19,26,5.55,3,Escalated
EMP139,2024-01-31,30,7.37,2,Resolved
EMP134,2024-04-26,57,6.72,3,Escalated
EMP129,2024-05-11,37,5.26,3,Escalated
EMP105,2024-03-04,40,8.38,6,Escalated
EMP133,2024-05-25,54,5.04,0,Resolved
EMP107,2024-06-17,28,5.18,0,Resolved
EMP133,2024-04-12,36,4.49,0,Resolved
EMP135,2024-01-27,56,7.77,1,Resolved
EMP102,2024-02-23,30,6.88,5,Escalated
EMP125,2024-05-21,28,7.49,4,Escalated
EMP102,2024-03-22,54,5.04,4,Escalated
EMP128,2024-01-09,43,4.16,3,Escalated
EMP133,2024-04-10,51,5.09,6,Escalated
EMP142,2024-06-14,54,6.21,6,Escalated
EMP131,2024-05-11,46,8.39,0,Resolved
EMP103,2024-04-27,27,7.56,5,Escalated
EMP120,2024-01-03,47,4.59,6,Escalated
EMP148,2024-02-06,33,5.22,1,Resolved
EMP110,2024-02-22,57,5.38,0,Resolved
EMP142,2024-03-18,37,7.78,2,Resolved
EMP141,2024-02-27,39,8.08,3,Escalated
EMP146,2024-01-20,51,7.89,6,Escalated
EMP122,2024-01-24,32,7.78,3,Escalated
EMP138,2024-05-19,58,7.35,6,Escalated
EMP121,2024-01-13,38,6.79,2,Resolved
EMP116,2024-05-15,33,8.2,6,Escalated
EMP101,2024-01-29,41,5.74,3,Escalated
EMP148,2024-05-16,43,5.52,4,Escalated
EMP119,2024-02-07,38,5.87,3,Escalated
EMP112,2024-06-13,57,6.88,1,Resolved
EMP126,2024-01-06,50,5.03,1,Resolved
EMP128,2024-03-09,48,4.12,4,Escalated
EMP141,2024-02-29,44,6.92,6,Escalated
EMP132,2024-01-13,57,7.79,1,Resolved
EMP136,2024-02-25,34,5.14,1,Resolved
EMP135,2024-06-03,32,7.57,5,Escalated
EMP118,2024-01-03,31,5.81,2,Resolved
EMP108,2024-06-22,30,6.29,4,Escalated
EMP143,2024-04-04,55,7.19,4,Escalated
EMP137,2024-01-08,50,5.16,5,Escalated
EMP105,2024-01-05,44,5.37,2,Resolved
EMP124,2024-01-16,32,7.44,2,Resolved
EMP149,2024-04-03,56,6.97,1,Resolved
EMP107,2024-04-03,34,7.16,1,Resolved
EMP128,2024-05-16,51,7.88,6,Escalated
EMP112,2024-03-28,55,7.07,4,Escalated
EMP109,2024-02-02,41,6.8,2,Resolved
EMP103,2024-04-24,57,4.65,1,Resolved
EMP139,2024-04-26,25,4.46,6,Escalated
EMP104,2024-01-08,57,8.36,2,Resolved
EMP126,2024-06-20,40,7.02,5,Escalated
EMP135,2024-03-02,46,4.93,0,Resolved
EMP146,2024-04-19,38,6.6,4,Escalated
EMP126,2024-03-29,53,7.83,3,Escalated
EMP136,2024-02-13,46,8.29,2,Resolved
EMP110,2024-01-29,59,5.09,2,Resolved
EMP114,2024-05-11,41,6.59,3,Escalated
EMP117,2024-04-08,45,5.41,4,Escalated
EMP101,2024-02-21,60,5.27,0,Resolved
EMP108,2024-06-29,59,4.04,2,Resolved
EMP126,2024-06-23,43,4.57,1,Resolved
EMP143,2024-03-02,30,4.81,2,Resolved
EMP103,2024-05-03,31,7.89,2,Resolved
EMP130,2024-02-26,37,6.98,2,Resolved
EMP120,2024-03-17,28,7.01,5,Escalated
EMP113,2024-06-10,36,6.98,4,Escalated
EMP137,2024-06-28,37,4.66,4,Escalated
EMP131,2024-01-28,28,5.74,4,Escalated
EMP121,2024-02-20,42,6.29,3,Escalated
EMP142,2024-04-15,33,4.3,6,Escalated
EMP143,2024-04-25,32,6.83,2,Resolved
EMP149,2024-03-01,27,4.68,0,Resolved
EMP137,2024-03-17,53,5.14,0,Resolved
EMP119,2024-01-22,28,6.98,0,Resolved
EMP134,2024-01-15,46,7.66,2,Resolved
EMP117,2024-04-01,35,4.66,2,Resolved
EMP118,2024-03-01,46,5.5,2,Resolved
EMP139,2024-03-14,34,4.51,3,Escalated
EMP134,2024-02-07,56,5.09,3,Escalated
EMP150,2024-01-23,35,4.89,3,Escalated
EMP135,2024-02-08,52,8.14,6,Escalated
EMP103,2024-03-12,35,5.65,5,Escalated
EMP109,2024-03-06,34,6.59,4,Escalated
EMP126,2024-04-16,35,4.71,4,Escalated
EMP131,2024-05-17,48,7.49,0,Resolved
EMP117,2024-02-03,58,7.66,5,Escalated
EMP134,2024-04-09,39,6.57,3,Escalated
EMP106,2024-03-29,42,7.39,2,Resolved
EMP135,2024-04-19,37,6.3,2,Resolved
EMP121,2024-05-12,42,4.39,0,Resolved
EMP112,2024-02-26,34,4.17,0,Resolved
EMP136,2024-06-25,60,4.49,4,Escalated
EMP143,2024-03-07,36,7.39,5,Escalated
EMP111,2024-01-03,30,8.21,5,Escalated
EMP126,2024-02-18,57,5.98,0,Resolved
EMP106,2024-05-27,39,6.59,5,Escalated
EMP149,2024-02-21,41,7.25,2,Resolved
EMP112,2024-03-17,32,6.48,1,Resolved
EMP105,2024-01-11,27,6.24,3,Escalated
EMP134,2024-05-03,27,7.09,3,Escalated
EMP106,2024-03-11,36,5.32,6,Escalated
EMP113,2024-04-06,47,6.72,1,Resolved
EMP146,2024-02-25,39,7.3,4,Escalated
EMP116,2024-03-12,42,5.64,6,Escalated
EMP129,2024-05-22,37,6.73,2,Resolved
EMP105,2024-03-25,52,4.88,6,Escalated
EMP125,2024-03-02,32,7.13,4,Escalated
EMP120,2024-02-22,36,4.0,4,Escalated
EMP109,2024-05-04,59,5.39,6,Escalated
EMP121,2024-06-03,35,5.55,3,Escalated
EMP128,2024-01-22,42,7.19,4,Escalated
EMP130,2024-04-22,57,6.08,6,Escalated
EMP148,2024-02-18,27,5.98,5,Escalated
EMP139,2024-06-18,58,6.01,0,Resolved
EMP104,2024-04-01,56,4.57,1,Resolved
EMP142,2024-02-12,44,4.05,4,Escalated
EMP146,2024-01-23,54,4.32,0,Resolved
EMP126,2024-04-15,59,5.99,2,Resolved
EMP124,2024-05-24,51,7.38,5,Escalated
EMP120,2024-02-03,52,8.46,2,Resolved
EMP128,2024-03-31,51,5.24,3,Escalated
EMP107,2024-03-08,38,5.62,6,Escalated
EMP148,2024-02-24,32,5.52,6,Escalated
EMP107,2024-06-15,52,6.97,0,Resolved
EMP118,2024-04-08,53,4.53,1,Resolved
EMP145,2024-04-26,43,4.49,5,Escalated
EMP125,2024-03-18,56,4.88,0,Resolved
EMP128,2024-05-29,31,7.97,3,Escalated
EMP102,2024-01-23,47,5.65,3,Escalated
EMP114,2024-03-29,58,6.89,4,Escalated
EMP110,2024-06-18,60,8.01,1,Resolved
EMP110,2024-05-21,48,7.07,0,Resolved
EMP130,2024-05-02,47,7.82,6,Escalated
EMP119,2024-03-11,46,6.03,1,Resolved
EMP149,2024-05-20,37,5.95,1,Resolved
EMP145,2024-03-17,54,5.36,2,Resolved
EMP143,2024-06-21,45,7.91,4,Escalated
EMP143,2024-03-17,36,6.66,3,Escalated
EMP134,2024-05-26,55,8.3,1,Resolved
EMP105,2024-05-09,51,5.21,2,Resolved
EMP125,2024-06-10,36,7.51,2,Resolved
EMP112,2024-06-08,36,5.36,5,Escalated
EMP136,2024-02-13,37,7.57,5,Escalated
EMP110,2024-05-25,31,8.45,4,Escalated
EMP104,2024-05-25,41,4.05,5,Escalated
EMP148,2024-06-17,36,5.29,1,Resolved
EMP103,2024-02-18,59,5.22,2,Resolved
EMP124,2024-05-15,42,6.29,2,Resolved
EMP107,2024-02-05,55,5.02,3,Escalated
EMP103,2024-02-07,53,5.15,2,Resolved
EMP137,2024-02-28,54,7.11,3,Escalated
EMP142,2024-02-24,42,8.12,2,Resolved
EMP128,2024-04-15,25,8.46,3,Escalated
EMP109,2024-01-18,28,6.51,1,Resolved
EMP122,2024-03-30,40,4.04,0,Resolved
EMP109,2024-02-22,54,7.51,2,Resolved
EMP134,2024-05-24,35,4.78,2,Resolved
EMP136,2024-06-12,49,8.37,6,Escalated
EMP122,2024-04-02,47,8.32,4,Escalated
EMP124,2024-06-25,51,6.48,2,Resolved
EMP106,2024-02-29,44,8.32,6,Escalated
EMP131,2024-02-21,59,5.35,6,Escalated
EMP143,2024-03-02,60,8.26,5,Escalated
EMP130,2024-06-24,59,4.46,1,Resolved
EMP123,2024-04-08,45,8.14,0,Resolved
EMP150,2024-04-05,50,5.4,6,Escalated
EMP139,2024-03-15,27,4.51,4,Escalated
EMP137,2024-01-25,59,7.49,6,Escalated
EMP128,2024-02-25,33,7.41,3,Escalated
EMP145,2024-01-20,49,5.98,6,Escalated
EMP114,2024-01-03,55,6.91,2,Resolved
EMP147,2024-01-18,46,5.09,5,Escalated
EMP142,2024-02-12,28,4.5,1,Resolved
EMP115,2024-06-09,28,6.08,0,Resolved
EMP102,2024-04-14,40,7.84,1,Resolved
EMP139,2024-03-14,27,6.98,5,Escalated
EMP137,2024-02-19,47,6.53,5,Escalated
EMP132,2024-01-06,29,7.82,2,Resolved
EMP115,2024-02-01,50,7.4,1,Resolved
EMP118,2024-06-23,28,4.03,0,Resolved
EMP132,2024-05-13,31,7.98,1,Resolved
EMP129,2024-03-03,31,6.42,1,Resolved
EMP147,2024-02-16,60,6.95,0,Resolved
EMP109,2024-05-10,41,7.11,1,Resolved
EMP110,2024-03-12,55,6.41,2,Resolved
EMP109,2024-06-06,43,8.35,6,Escalated
EMP117,2024-03-26,53,5.39,2,Resolved
EMP116,2024-01-17,31,6.62,1,Resolved
EMP111,2024-04-10,26,4.19,3,Escalated
EMP103,2024-06-24,30,4.28,0,Resolved
EMP118,2024-04-03,47,6.58,5,Escalated
EMP107,2024-04-25,52,7.54,1,Resolved
EMP127,2024-02-11,25,7.22,5,Escalated
EMP110,2024-06-08,39,4.87,5,Escalated
EMP117,2024-01-31,45,8.12,4,Escalated
EMP134,2024-02-26,32,4.69,6,Escalated
EMP118,2024-05-03,43,6.2,5,Escalated
EMP133,2024-01-15,56,7.71,4,Escalated
EMP138,2024-02-20,40,6.04,5,Escalated
EMP101,2024-01-18,58,7.69,1,Resolved
EMP112,2024-03-01,54,7.49,4,Escalated
EMP127,2024-06-22,47,5.8,5,Escalated
EMP125,2024-06-07,40,5.23,2,Resolved
EMP121,2024-01-02,52,6.75,5,Escalated
EMP103,2024-03-09,59,4.04,3,Escalated
EMP103,2024-06-16,29,7.85,2,Resolved
EMP132,2024-05-20,58,5.29,6,Escalated
EMP122,2024-06-07,60,5.78,0,Resolved
EMP112,2024-02-14,35,7.0,1,Resolved
EMP117,2024-02-08,25,8.46,6,Escalated
EMP135,2024-02-05,38,5.67,2,Resolved
EMP126,2024-04-16,46,5.92,3,Escalated
EMP141,2024-06-01,51,5.14,0,Resolved
EMP113,2024-04-19,51,5.55,2,Resolved
EMP142,2024-02-09,34,6.93,0,Resolved
EMP114,2024-06-17,59,6.48,3,Escalated
EMP101,2024-03-26,52,7.41,6,Escalated
EMP115,2024-06-10,45,7.09,4,Escalated
EMP130,2024-02-07,33,5.67,5,Escalated
EMP112,2024-05-02,60,5.89,4,Escalated
EMP116,2024-02-11,49,7.86,6,Escalated
EMP146,2024-03-10,39,4.27,3,Escalated
EMP119,2024-05-11,36,7.19,4,Escalated
EMP114,2024-01-23,46,6.64,3,Escalated
EMP145,2024-03-09,29,7.28,6,Escalated
EMP111,2024-06-14,32,6.4,4,Escalated
EMP101,2024-06-05,35,7.18,5,Escalated
EMP101,2024-03-14,31,6.06,4,Escalated
EMP125,2024-03-20,56,4.06,6,Escalated
EMP143,2024-04-16,60,7.17,0,Resolved
EMP103,2024-01-10,56,6.49,2,Resolved
EMP147,2024-04-21,48,7.45,3,Escalated
EMP116,2024-05-07,59,5.38,2,Resolved
EMP131,2024-03-23,30,5.29,0,Resolved
EMP116,2024-03-04,48,8.28,1,Resolved
EMP121,2024-04-08,28,7.53,1,Resolved
EMP135,2024-06-18,60,6.53,5,Escalated
EMP118,2024-02-11,36,6.23,5,Escalated
EMP120,2024-06-22,27,4.58,1,Resolved
EMP117,2024-02-10,59,7.5,4,Escalated
EMP144,2024-02-15,50,4.36,2,Resolved
EMP117,2024-04-10,56,4.48,3,Escalated
EMP147,2024-04-11,44,8.02,4,Escalated
EMP121,2024-01-13,28,4.72,5,Escalated
EMP130,2024-06-24,38,6.41,2,Resolved
EMP126,2024-01-30,26,4.52,2,Resolved
EMP129,2024-06-10,40,5.91,5,Escalated
EMP125,2024-06-27,59,6.5,4,Escalated
EMP127,2024-03-11,54,4.49,0,Resolved
EMP144,2024-01-16,44,6.44,2,Resolved
EMP146,2024-06-08,27,4.1,6,Escalated
EMP116,2024-05-05,33,7.07,4,Escalated
EMP128,2024-02-18,39,7.52,2,Resolved
EMP114,2024-03-08,37,4.85,3,Escalated
EMP149,2024-06-08,35,8.3,4,Escalated
EMP142,2024-01-28,29,6.59,2,Resolved
EMP107,2024-03-17,53,4.89,0,Resolved
EMP101,2024-05-19,26,7.49,4,Escalated
EMP101,2024-05-28,31,6.69,5,Escalated
EMP124,2024-01-04,55,8.2,0,Resolved
EMP126,2024-04-10,49,6.47,2,Resolved
EMP132,2024-03-24,44,5.72,2,Resolved
EMP140,2024-04-17,53,7.14,2,Resolved
EMP146,2024-05-26,31,7.04,5,Escalated
EMP119,2024-05-26,56,8.48,1,Resolved
EMP118,2024-05-15,52,7.77,3,Escalated
EMP126,2024-05-09,41,4.83,4,Escalated
EMP103,2024-03-28,28,8.25,5,Escalated
EMP140,2024-06-02,32,4.58,6,Escalated
EMP144,2024-01-12,51,6.89,5,Escalated
EMP129,2024-02-05,33,6.95,5,Escalated
EMP150,2024-01-19,25,4.33,3,Escalated
EMP115,2024-01-18,35,8.43,1,Resolved
EMP103,2024-06-05,54,6.12,1,Resolved
EMP149,2024-01-15,26,5.08,4,Escalated
EMP137,2024-03-12,45,5.49,4,Escalated
EMP117,2024-04-30,28,5.78,4,Escalated
EMP141,2024-04-07,56,4.0,4,Escalated
EMP122,2024-04-21,47,6.02,5,Escalated
EMP101,2024-06-24,38,7.09,6,Escalated
EMP134,2024-03-03,34,7.15,5,Escalated
EMP107,2024-06-24,25,7.81,6,Escalated
EMP110,2024-05-02,48,4.48,1,Resolved
EMP134,2024-03-21,51,8.38,2,Resolved
EMP112,2024-04-28,29,4.14,3,Escalated
EMP148,2024-03-22,59,5.21,6,Escalated
EMP124,2024-06-08,30,7.77,3,Escalated
EMP123,2024-01-27,38,4.67,3,Escalated
EMP139,2024-06-04,41,8.19,6,Escalated
EMP148,2024-06-15,30,7.12,4,Escalated
EMP148,2024-02-24,33,7.22,4,Escalated
EMP105,2024-03-31,29,5.73,0,Resolved
EMP107,2024-05-15,52,7.8,0,Resolved
EMP145,2024-06-24,53,5.73,3,Escalated
EMP133,2024-03-02,32,7.08,2,Resolved
EMP134,2024-05-01,27,7.3,0,Resolved
EMP127,2024-04-03,26,5.15,1,Resolved
EMP114,2024-04-21,47,5.96,5,Escalated
EMP135,2024-04-28,52,7.11,3,Escalated
EMP112,2024-03-07,45,5.82,4,Escalated
EMP140,2024-01-07,36,6.31,1,Resolved
EMP137,2024-05-12,37,6.61,0,Resolved
EMP126,2024-06-12,57,8.43,1,Resolved
EMP103,2024-05-15,46,7.51,5,Escalated
EMP128,2024-06-19,53,5.2,4,Escalated
EMP107,2024-01-16,51,8.16,6,Escalated
EMP123,2024-02-21,52,6.3,0,Resolved
EMP143,2024-03-07,49,4.7,6,Escalated
EMP112,2024-04-16,45,7.21,6,Escalated
EMP144,2024-06-17,49,7.5,4,Escalated
EMP146,2024-06-06,40,8.36,1,Resolved
EMP150,2024-05-02,51,5.46,0,Resolved
EMP138,2024-03-27,32,4.98,2,Resolved
EMP139,2024-04-22,36,6.73,6,Escalated
EMP103,2024-03-10,60,6.67,6,Escalated
EMP134,2024-01-02,56,4.33,6,Escalated
EMP126,2024-01-29,38,4.88,5,Escalated
EMP134,2024-01-31,26,5.1,5,Escalated
EMP126,2024-03-09,33,4.61,6,Escalated
EMP114,2024-01-21,28,5.24,2,Resolved
EMP110,2024-02-14,35,5.33,2,Resolved
EMP111,2024-06-06,50,4.39,3,Escalated
EMP102,2024-06-19,29,7.66,3,Escalated
EMP137,2024-06-19,42,6.71,4,Escalated
EMP112,2024-04-01,37,6.47,4,Escalated
EMP109,2024-06-26,44,5.06,2,Resolved
EMP146,2024-06-02,30,6.36,0,Resolved
EMP138,2024-03-29,48,6.41,6,Escalated
EMP111,2024-01-24,31,5.95,1,Resolved
EMP142,2024-06-02,52,8.19,3,Escalated
EMP146,2024-01-24,27,6.34,5,Escalated
EMP112,2024-04-27,29,4.21,5,Escalated
EMP136,2024-04-17,48,5.73,6,Escalated
EMP132,2024-02-23,55,7.69,4,Escalated
EMP109,2024-04-03,43,5.52,0,Resolved
EMP140,2024-03-19,36,4.03,2,Resolved
EMP115,2024-02-10,46,4.64,0,Resolved
EMP149,2024-02-02,46,4.83,5,Escalated
EMP112,2024-04-02,31,5.22,4,Escalated
EMP135,2024-01-28,54,5.46,2,Resolved
EMP117,2024-02-02,38,7.18,0,Resolved
EMP129,2024-04-20,40,6.29,1,Resolved
EMP133,2024-05-29,52,7.32,2,Resolved
EMP111,2024-04-18,47,6.32,1,Resolved
EMP119,2024-03-25,38,7.31,3,Escalated
EMP109,2024-01-11,56,8.32,0,Resolved
EMP131,2024-06-12,36,5.56,3,Escalated
EMP116,2024-04-13,38,4.84,5,Escalated
EMP106,2024-02-01,43,6.49,6,Escalated
EMP128,2024-02-10,32,6.43,6,Escalated
EMP106,2024-01-07,34,5.48,2,Resolved
EMP117,2024-02-21,58,5.2,1,Resolved
EMP127,2024-01-12,55,4.37,0,Resolved
EMP137,2024-01-07,33,5.2,6,Escalated
EMP120,2024-03-02,30,7.87,2,Resolved
EMP103,2024-04-07,37,4.79,2,Resolved
EMP114,2024-04-14,50,5.91,3,Escalated
EMP130,2024-03-19,33,7.62,2,Resolved
EMP140,2024-06-16,38,5.9,6,Escalated
EMP122,2024-05-11,44,6.85,1,Resolved
EMP123,2024-03-01,50,4.68,1,Resolved
EMP146,2024-03-29,55,4.21,4,Escalated
EMP148,2024-04-30,35,7.81,1,Resolved
EMP118,2024-02-15,42,6.63,5,Escalated
EMP129,2024-02-27,42,6.46,0,Resolved
EMP117,2024-03-22,37,8.19,5,Escalated
EMP108,2024-05-26,57,6.06,5,Escalated
EMP114,2024-02-09,28,7.2,4,Escalated
EMP138,2024-05-18,49,8.11,5,Escalated
EMP116,2024-04-17,52,5.57,4,Escalated
EMP140,2024-01-28,33,4.99,4,Escalated
EMP105,2024-06-29,48,4.19,3,Escalated
EMP113,2024-02-22,32,7.28,3,Escalated
EMP134,2024-04-14,39,5.78,6,Escalated
EMP118,2024-03-24,57,6.78,0,Resolved
EMP141,2024-05-06,44,4.93,5,Escalated
EMP106,2024-02-18,49,6.59,6,Escalated
EMP120,2024-05-14,58,5.12,1,Resolved
EMP106,2024-04-11,39,4.59,4,Escalated
EMP130,2024-03-29,58,6.18,4,Escalated
EMP117,2024-05-16,49,4.48,2,Resolved
EMP116,2024-01-20,25,5.46,3,Escalated
EMP110,2024-02-04,25,6.04,4,Escalated
EMP107,2024-02-13,50,7.89,4,Escalated
EMP105,2024-01-04,41,4.01,3,Escalated
EMP148,2024-04-03,28,8.15,3,Escalated
EMP107,2024-05-09,30,8.01,5,Escalated
EMP129,2024-04-28,59,5.84,1,Resolved
EMP117,2024-04-30,47,5.78,4,Escalated
EMP107,2024-05-31,37,8.47,2,Resolved
EMP121,2024-01-10,26,5.48,4,Escalated
EMP112,2024-01-18,52,7.39,0,Resolved
EMP142,2024-01-12,58,7.33,2,Resolved
EMP119,2024-01-14,44,4.48,1,Resolved
EMP149,2024-01-20,59,4.18,3,Escalated
EMP107,2024-04-12,52,5.56,4,Escalated
EMP139,2024-02-12,30,5.15,4,Escalated
EMP143,2024-03-01,34,6.54,3,Escalated
EMP121,2024-02-26,51,8.2,4,Escalated
EMP149,2024-01-07,35,6.63,3,Escalated
EMP122,2024-03-15,50,6.89,6,Escalated
EMP105,2024-05-17,58,5.24,6,Escalated
EMP102,2024-05-10,39,8.37,3,Escalated
EMP137,2024-03-05,53,7.78,1,Resolved
EMP121,2024-03-22,34,7.3,3,Escalated
EMP144,2024-02-26,43,5.01,2,Resolved
EMP133,2024-01-12,51,7.27,6,Escalated
EMP140,2024-01-22,33,4.73,1,Resolved
EMP129,2024-03-23,31,5.06,6,Escalated
EMP127,2024-05-21,58,5.94,0,Resolved
EMP120,2024-04-25,41,4.83,3,Escalated
EMP137,2024-06-24,41,5.17,0,Resolved
EMP145,2024-04-29,58,6.69,4,Escalated
EMP103,2024-01-19,49,8.46,3,Escalated
EMP144,2024-05-05,26,7.08,2,Resolved
EMP149,2024-02-17,26,6.95,4,Escalated
EMP116,2024-01-15,37,6.04,3,Escalated
EMP110,2024-06-08,35,5.64,6,Escalated
EMP113,2024-03-25,41,7.02,4,Escalated
EMP135,2024-01-10,26,8.09,5,Escalated
EMP126,2024-03-24,52,7.14,0,Resolved
EMP124,2024-06-12,53,4.5,0,Resolved
EMP114,2024-02-07,58,5.05,4,Escalated
EMP132,2024-02-24,49,4.87,5,Escalated
EMP102,2024-04-11,53,4.42,5,Escalated
EMP141,2024-05-27,47,6.17,4,Escalated
EMP114,2024-01-06,34,4.44,4,Escalated
EMP104,2024-03-04,28,4.09,1,Resolved
EMP105,2024-02-27,40,5.02,6,Escalated
EMP118,2024-01-04,28,6.66,2,Resolved
EMP132,2024-06-23,46,4.19,6,Escalated
EMP141,2024-05-23,32,5.96,3,Escalated
EMP140,2024-01-24,44,4.04,5,Escalated
EMP121,2024-05-08,57,6.06,6,Escalated
EMP128,2024-03-15,37,4.11,1,Resolved
EMP147,2024-01-18,50,6.04,5,Escalated
EMP118,2024-02-15,26,5.26,5,Escalated
EMP107,2024-02-24,48,7.86,4,Escalated
EMP119,2024-02-04,32,5.38,0,Resolved
EMP117,2024-06-17,41,7.97,3,Escalated
EMP148,2024-02-17,40,8.48,0,Resolved
EMP146,2024-03-13,56,4.53,5,Escalated
EMP141,2024-02-01,45,6.03,3,Escalated
EMP112,2024-05-10,25,4.18,5,Escalated
EMP107,2024-04-01,52,6.63,5,Escalated
EMP123,2024-02-14,37,7.88,4,Escalated
EMP110,2024-01-24,32,7.19,2,Resolved
EMP120,2024-02-27,52,6.32,5,Escalated
EMP136,2024-02-07,48,5.59,5,Escalated
EMP113,2024-06-12,28,8.47,1,Resolved
EMP149,2024-05-05,41,4.97,4,Escalated
EMP104,2024-03-24,54,5.99,4,Escalated
EMP119,2024-05-22,45,5.71,5,Escalated
EMP150,2024-02-28,40,4.9,4,Escalated
EMP117,2024-02-11,43,6.64,2,Resolved
EMP105,2024-01-15,33,6.68,6,Escalated
EMP119,2024-06-11,52,5.83,4,Escalated
EMP118,2024-01-30,56,5.13,1,Resolved
EMP135,2024-03-31,48,6.6,4,Escalated
EMP140,2024-06-04,46,4.01,0,Resolved
EMP125,2024-04-24,51,5.58,6,Escalated
EMP104,2024-06-17,34,6.21,4,Escalated
EMP101,2024-05-30,45,4.89,1,Resolved
EMP119,2024-04-14,29,4.79,4,Escalated
EMP125,2024-05-03,45,5.29,1,Resolved
EMP145,2024-04-26,49,5.02,6,Escalated
EMP105,2024-04-25,42,7.96,0,Resolved
EMP101,2024-03-01,38,6.87,0,Resolved
EMP133,2024-01-06,40,4.87,0,Resolved
EMP117,2024-04-04,51,4.06,0,Resolved
EMP121,2024-06-10,57,7.92,1,Resolved
EMP137,2024-05-25,29,7.11,0,Resolved
EMP128,2024-05-27,30,5.49,2,Resolved
